Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Czech Republic,CZE,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.39527027,73.21353362,73.3633043,73.47942127,73.71669004,73.32398317,72.67106927,73.33048555,73.71877231,74.40961786,74.52367206,74.35785808,73.84370016,74.71096151,74.18693232,73.72930584,73.79390759,72.92793451,72.39254804,72.58466501,72.45033113,73.25133373,73.95864106,74.82024945,74.5720556,75.34065934,75.87061052,76.42524724,77.01800232,77.00495771,
Germany,DEU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.30705623,66.24309392,67.0877193,67.278157,68.29268293,68.90393202,69.41381312,70.21369385,70.81751825,71.81551977,72.39444937,73.42261905,74.41127944,75.26363362,75.56533617,75.95923261,77.20113994,77.83265978,78.11422575,78.89439688,79.40114354,80.35366402,80.52260099,81.35135135,81.73337346,82.20877458,82.6684799,82.9787234,82.85328533,82.95810347,
Djibouti,DJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.58385093,56.48561508,56.79581413,57.33266483,57.86949388,58.16132709,58.6312174,58.88124363,59.02600714,59.34782609,59.94595986,60.34928849,61.02624363,61.87268885,62.71865403,63.51989211,64.7074867,65.92786344,67.22222222,68.51748252,69.78315967,70.48414496,71.01037374,71.43264433,71.87008156,72.38108924,72.59504608,72.97023982,73.50464576,73.98658501,
Dominica,DMA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65637693,83.85423775,84.61327105,84.64632455,81.12916783,79.32922656,79.90667033,80.26801586,82.82687483,82.63324611,83.74006415,83.97921932,83.57132954,83.20770519,84.0361865,84.72202773,85.50258633,85.66600957,85.19517388,86.07302641,86.16398243,86.59275684,87.43612864,88.24521073,87.07015131,86.16859404,87.76165011,87.63531026,87.1907725,86.84171043,
Dominican Republic,DOM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,44.01572868,45.37243257,46.23602484,46.45962733,47.12844151,47.85053737,49.00728826,49.89277154,50.6835443,51.29408779,51.04651163,53.54863915,52.78034606,51.91371827,53.7413148,54.8149124,53.92725356,56.85882039,53.9371685,57.47764833,59.9009901,60.76453411,61.18394915,61.9060225,63.58625993,64.58600359,65.02697149,65.43923589,67.93090499,
Algeria,DZA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.07563902,15.02530167,15.06352087,15.03158438,15.05072557,15.18661519,15.31612903,15.39262925,15.51202839,15.69590023,15.93465453,16.21658115,16.55322625,16.95705858,17.39250657,17.88549937,18.42548414,19.01597625,19.67236467,20.37887486,20.52857143,21.93260369,23.44657375,24.04846757,22.75493543,23.78554502,24.82636323,25.92264541,25.49048532,25.10330579,
East Asia & Pacific (excluding high income),EAP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.73272584,82.54674109,82.45664728,82.26508385,82.14912446,82.05379537,81.98967873,81.83358276,81.78542091,81.6462049,81.63255194,81.1242657,80.67066718,80.45753515,79.97234634,79.71757552,79.35703156,79.44397286,79.20274519,78.96155752,78.69909024,78.59004949,78.4627556,78.27663141,78.21084372,78.10482646,77.99760581,77.81339178,77.7845325,77.66240329,
Early-demographic dividend,EAR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.09681676,44.14109151,44.3885812,44.39343317,44.91110849,45.09423727,45.25814828,45.44818037,45.79377765,45.95467215,46.0507245,46.11694047,46.089714,46.3906715,46.50537106,46.75163629,46.41491533,46.5441557,46.18134927,46.04686566,45.84700548,45.4280241,45.11727046,45.06780168,45.05806816,45.25978958,45.45917363,45.65193731,45.89941076,46.26606955,
East Asia & Pacific,EAS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.70120754,80.55367978,80.46007924,80.28284002,80.22834129,80.17259119,80.16671384,80.09212122,80.02505732,79.94002449,79.9921966,79.61514417,79.23267207,79.08933184,78.71748005,78.54906143,78.2807917,78.37970546,78.2146594,78.05097564,77.8480478,77.77928953,77.71161841,77.62429357,77.62557245,77.60292842,77.56929223,77.48357846,77.54650204,77.51539981,
Europe & Central Asia (excluding high income),ECA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.17700257,74.08068428,73.70802891,72.87008795,73.06808189,73.05295145,72.76997198,72.80636306,72.74342053,73.51061581,73.31232823,73.48331732,74.10463583,73.91072906,73.37831421,72.98703196,73.21075908,72.92218584,72.25252519,72.42028524,72.04957702,72.06841007,71.76526259,71.5528498,71.13386199,70.90544099,70.75842725,70.66843619,70.6485898,70.67408103,
Europe & Central Asia,ECS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.67684292,70.24057351,70.42888165,70.29243084,70.72481539,70.9653567,71.15106222,71.3809734,71.67173787,72.50749852,72.7472965,73.0308172,73.71043913,74.00398102,74.07242572,74.16145832,74.60053642,74.69331986,74.70586143,75.27517221,75.41626624,75.71364514,75.88849515,76.09406295,76.11310398,76.12246184,76.24923279,76.33338758,76.42642514,76.6507132,
Ecuador,ECU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.07487953,58.49661121,58.73816259,58.96649073,59.4002448,59.64569334,59.85597461,60.41997314,62.69226183,62.10023866,61.50997491,60.91637756,60.34999401,59.79096588,63.69040542,62.69812895,63.0684482,63.17996645,63.38281063,63.19675157,62.00471991,61.46811975,63.02005013,62.2418136,60.64322363,64.34653832,68.54471645,69.10757946,67.94429381,68.37278473,
"Egypt, Arab Rep.",EGY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.34767618,29.32506887,29.53446609,29.7357133,30.42825968,29.03404373,28.13064628,27.2701872,26.44372629,27.10868079,27.40046838,28.13901345,26.33785105,26.72306199,27.19008264,27.73212818,28.37653479,30.97020003,28.87456352,30.4091214,29.91000529,29.07238322,29.53586498,30.62434141,31.15903678,30.61085356,31.35418102,30.76272381,25.91813849,25.93789518,
Euro area,EMU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.7169249,63.38458125,64.06418074,64.5644031,65.51090549,66.3200669,66.96235176,67.51394688,68.08912399,69.10350075,69.74077933,70.08635124,71.00547345,72.07337679,72.76757065,73.38714134,74.26553579,74.94712557,75.65723516,76.64315044,77.32123072,77.99780676,78.63578836,79.25536052,79.62368894,79.84737954,80.27148066,80.44288609,80.55338731,80.95525637,
Eritrea,ERI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.78252146,80.08648409,79.40591873,78.79722436,78.29773178,77.84134668,78.27097631,78.80004461,79.34794829,79.88662132,80.33592322,81.78217822,83.1020989,84.28278935,85.44033223,86.54558933,86.43796877,86.31862086,86.02085354,85.79169175,85.50256962,84.86102898,84.23518388,83.5556071,83.2561907,82.60619977,82.82491079,82.79829709,82.96005541,83.20389475,
Spain,ESP,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.1036116,50.63234638,52.31327487,53.51211336,55.79643296,57.22750663,57.94552529,59.02810123,59.32334312,60.07990166,61.78305188,60.3269172,63.468523,64.90204875,66.60714286,67.8329903,69.65385744,71.02831157,72.93772894,75.47057952,77.05137751,78.6562453,80.06664647,80.81039755,81.09399076,81.29829985,81.85069984,81.66198063,81.49482921,82.11586902,
Estonia,EST,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78253707,75.47195811,74.80412371,74.69680265,74.71264368,74.89183531,75.85034014,77.07711973,75.85463947,76.71333825,78.94657863,79.5471929,79.81205951,78.53497448,80.99223862,82.63824529,81.02146558,79.10883857,79.50463499,80.28747433,82.03369614,81.82621502,81.06604188,81.00117096,79.23076923,80.53797468,79.90660818,79.9636211,80.46557285,81.51248581,
Ethiopia,ETH,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02945114,73.90336228,73.81640365,73.81587725,73.82699577,74.78318879,75.69792014,76.60213618,77.47105966,78.31217992,79.1249165,79.87981304,80.60498221,81.3069571,81.98378318,82.64683024,82.69722933,82.75515895,82.82071357,82.90521593,82.97896276,83.07761733,83.16932474,83.26151055,83.74429224,84.22564338,84.63048499,85.06094022,85.46938776,85.88331771,
European Union,EUU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.50699237,67.65533203,68.19078852,68.50584393,69.12670836,69.55483705,69.83495985,70.23809743,70.69811817,71.53874634,72.09304906,72.41458043,72.83853402,73.52359136,73.94988702,74.32018482,74.96344059,75.36921061,75.79805994,76.59669137,77.1384347,77.73868115,78.27997665,78.74758872,79.01270237,79.11866432,79.41374681,79.56759565,79.664139,79.87715693,
Fragile and conflict affected situations,FCS,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17678921,73.12768474,73.12631891,73.09043005,73.1045408,73.32318927,73.40659343,73.53230316,73.6272251,73.77495455,73.99897151,74.04770325,74.09845928,74.12666824,74.27983744,74.36348082,74.14137054,74.02589491,73.90186734,73.85242774,73.68174055,73.58383594,73.21963612,73.01937994,73.02542115,73.10168928,73.01220962,72.61720437,72.51010613,72.18717141,
Finland,FIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.98498749,82.08191126,81.93191737,81.78334562,81.84670551,83.83096004,85.33728919,83.5443038,83.90296002,85.32137973,84.86633439,85.36695862,86.07326673,85.87270242,86.55087611,87.34958346,87.56134969,87.92839657,87.26830751,89.02419984,87.73880363,87.15066354,88.01321378,88.41987894,88.96010255,89.14927769,88.38668168,88.17789154,88.44811171,88.47436101,
Fiji,FJI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.02507523,50.00625078,49.96863631,49.93721748,49.90552966,49.86757473,49.86072423,49.1924202,48.54368932,47.91533034,47.28911784,46.71298083,46.14791988,45.60010247,45.07348243,44.56632653,46.52079888,48.48292497,50.45627376,52.4291498,54.43181818,56.45830713,55.62484093,54.87113402,54.16666667,52.03790239,49.97411338,50.02599428,50.01955926,49.9542663,
France,FRA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.65648855,71.97392924,72.67071084,73.89123962,74.5784082,75.47498417,75.70034624,75.44275775,76.21390035,76.66719468,77.02208803,76.99312989,77.07006369,79.01942057,78.86515779,79.84632624,80.31837916,81.09893651,81.44745326,81.90752376,82.09726935,82.4495771,82.54380273,83.18396611,83.65970051,83.71249588,84.09467064,83.95225464,84.35475835,84.86930295,
Faroe Islands,FRO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.09621993,61.85886403,61.44351106,61.33516389,61.34020619,61.52653343,61.74693596,62.12751213,62.56730936,62.72475795,63.13515382,63.77515614,64.36142485,65.03569563,65.6277207,66.21974578,66.87543493,67.65987106,68.05194805,68.43282298,68.89231296,69.57640199,70.13520452,70.61829331,70.93612707,71.19183127,70.73614557,70.30917716,69.95137763,69.75507573,
United Kingdom,GBR,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.20242915,70.5898379,71.51924934,72.75915276,73.14527504,73.42023236,74.3308656,75.07486097,75.48331663,76.1407524,76.61613272,77.1978022,78.14943527,77.77296985,78.76195999,79.05532284,79.3982148,79.29890364,79.54545455,80.55998839,80.92738408,81.3405532,81.4998541,82.1381627,82.72128749,83.00146413,83.35772834,84.21826739,84.4878192,85.37624927,
Georgia,GEO,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.72982869,78.64569795,79.70546441,80.92730542,82.29885057,81.63685497,79.89825202,78.38910197,77.87987748,77.49329759,74.64961219,76.9261424,75.58455682,76.48081294,76.80250784,75.9956504,74.72098965,73.53997605,72.45918905,71.49934811,72.53666066,72.4509183,71.80890769,70.62484441,71.58064117,72.98566485,71.04027675,72.63306039,75.62559178,75.4438678,
Ghana,GHA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.79093718,92.94269156,93.13055806,93.39184306,93.6417679,93.89075848,94.0551742,94.19388284,94.39397872,94.65470152,94.97782416,94.76102941,94.55386649,94.35719989,94.15862808,93.95900755,93.7449118,93.13951909,92.53264418,91.88342639,91.21778263,90.54515644,89.85348487,89.12983805,88.39801817,87.64835771,87.89386401,88.28666482,88.66953983,89.07797461,
Gibraltar,GIB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.21795266,96.47166641,95.95375723,95.67198178,95.52216151,95.54711246,95.22437841,95.09016518,95.08793208,95.2446065,95.51897577,95.32582217,95.39423517,95.50802139,95.81288344,96.26888683,96.40265555,96.80570631,97.22784613,97.54802436,98.16153363,98.6736144,99.2696094,99.84038308,100.4494382,101.0492333,102.1037182,103.1121357,103.9482415,104.742819,
"Gambia, The",GMB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.83333333,65.03058757,64.43408224,63.96738366,64.49795803,65.02115656,65.51187783,65.99092713,66.50078203,67.02324918,67.5876879,68.15112771,68.72386446,69.30535456,69.8809178,70.45884924,71.00920111,71.54781081,72.07220429,72.57092459,73.06164484,73.50993377,73.94438723,74.1826215,74.33784579,74.61697113,74.67274599,74.82352941,75.0625644,75.37236396,
Guinea-Bissau,GNB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.69922631,78.69328494,78.68296816,78.76363636,78.94992708,79.28466797,79.31709705,79.48654956,79.53374233,79.79549094,80.08909788,80.34007695,80.57732985,80.83832335,81.12876987,81.45171418,81.6580702,81.87318795,82.11669614,82.32987604,82.53546099,82.6219126,82.66919671,82.77693475,82.86364211,83.01719777,83.09093209,83.21943812,83.36922103,83.58284699,
Equatorial Guinea,GNQ,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.17284129,73.25061319,73.15068493,73.01152738,73.0275494,73.27735958,74.112643,75.02970885,75.80209895,76.3474857,76.65562914,77.2527639,77.75922271,78.0317941,78.08693037,78.00477185,78.66347018,79.21356746,79.51212212,79.6133829,79.66051661,80.08304909,80.55059524,80.82415948,80.94250148,81.01135191,81.34006834,81.66741372,81.80730102,81.74224344,
Greece,GRC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.72467223,51.44752714,53.31325301,53.73541446,54.37884933,55.34082397,57.28838951,57.8287785,60.03913305,61.78247734,61.73137936,61.24923266,62.43662621,63.38395459,65.24595173,65.80526073,66.30702836,66.48564779,66.66666667,68.54496939,69.86539984,70.69797362,72.0026029,72.12953876,73.30129267,74.80814147,75.23809524,74.62064366,73.7252948,73.8028169,
Grenada,GRD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.98020258,44.21525697,44.57274827,44.83516484,45.17848864,45.72922719,45.89534884,46.35368127,46.9640355,47.404116,47.75839869,47.94712832,48.33840393,48.52666043,48.88317156,48.76362358,48.64928353,48.53980217,48.40004723,48.23626894,48.08308605,47.95335554,52.56556442,48.6535009,48.37104608,45.696913,47.83837908,45.97568037,46.46663577,47.00359337,
Guam,GUM,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.99903007,70.89787028,70.91151192,70.95601599,71.07086423,71.16392444,71.2432697,71.34251291,71.3721619,71.38080495,71.46059021,71.3535808,71.23854938,71.09040544,71.14213198,71.0949464,70.80357143,70.68082928,70.61166795,70.49349311,70.43219462,70.32567796,70.27097447,70.23669413,70.16139614,69.9973705,69.82225148,69.61508041,69.361646,69.18197436,
Guyana,GUY,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.07347627,46.02464959,47.02669903,47.99951208,47.53555665,47.08348748,46.54851902,46.02364655,45.47952048,44.92862509,44.38865177,43.9085974,43.4218889,44.42169908,45.45337289,46.50950768,47.64281024,48.82025451,50.02008839,51.27892814,52.59127581,53.92387543,55.31438174,56.70584903,58.08991982,59.46728431,60.85685042,62.24715783,63.65940948,64.1509434,
High income,HIC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.263257,67.92544313,68.36284483,68.66547519,69.46786633,69.79519296,70.27254974,70.80971624,71.06837135,71.63011282,72.03773765,72.43604519,72.86147302,73.42448903,73.72958824,74.08819205,74.45431348,74.68401047,75.12656822,75.77044319,76.04342626,76.24971402,76.43151202,76.77118378,77.09426262,77.23396868,77.57574385,78.00434843,78.32373406,78.70510253,
"Hong Kong SAR, China",HKG,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.68474149,61.00278552,59.88008675,59.41750064,60.51335235,61.7420785,62.57078888,63.33466083,64.55882353,65.94339623,67.34582994,68.97970378,71.26277977,71.3234273,71.92860131,72.75028121,73.61720187,74.66230627,75.64841499,76.27118644,75.47335975,77.02821869,77.47734581,78.3031182,78.91126678,79.20315236,79.36786655,79.808964,79.89090373,79.51682229,
Honduras,HND,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.89300597,49.12025104,49.82026511,50.61394615,50.46088129,51.21703854,51.30023641,51.80885833,52.15871942,51.85393258,50.83881206,49.91411886,49.9482223,50.02891176,50.13370538,50.29232928,47.15475771,47.0055959,49.58083832,50.94429267,52.49380969,49.8501738,48.86954419,52.77842634,55.93002915,56.65376949,56.88290204,55.03920664,60.30454493,60.72507553,
Heavily indebted poor countries (HIPC),HPC,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.85268557,79.73594579,79.63855397,79.61667009,79.64569204,79.90385806,80.07757454,80.2821491,80.48703339,80.70439204,80.91810244,81.03780691,81.23683769,81.43976399,81.62940929,81.8272351,81.80572927,81.73625943,81.666077,81.56895207,81.42811134,81.2390994,81.04289735,81.03451478,81.13843685,81.26317933,81.60099675,81.97738802,82.43521496,82.78387659,
Croatia,HRV,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.6167147,67.92371045,68.33260266,68.74630396,69.15020946,69.53361599,70.05052825,70.57094229,71.08923269,71.60883281,72.10819411,72.60604113,73.57931148,73.33990796,74.31252022,75.58900524,76.98081735,73.58857884,74.74352711,77.61391881,77.20207254,74.46097276,75.42041787,76.96044414,78.52280463,78.67162413,78.09474412,77.76446422,78.78158532,77.95532646,
Haiti,HTI,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.58321607,74.4062984,75.27694513,76.17228662,77.11886994,78.10770684,78.9862003,79.88648948,80.81941911,81.78586663,82.75762809,83.08865861,83.42438183,83.73260651,84.04635856,84.375,84.65480427,85.11938601,85.09765072,85.53672316,84.80941704,85.68825343,86.12199217,86.81487696,87.24354501,87.39215141,87.50173394,87.56913717,87.72413793,87.43822076,
Hungary,HUN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.56766619,74.33782712,74.29706116,73.62619283,72.33682787,68.39003031,68.81291218,67.96133568,70.36971831,70.86873591,70.96495771,70.81455806,71.58022973,72.43336199,72.69736842,73.51832819,73.28244275,72.82608696,73.14481577,73.56025443,75.27510316,74.99573015,75.59041835,74.64273845,74.68946604,74.57012147,74.26447817,73.88973966,73.72185027,73.09897405,
IBRD only,IBD,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.6131035,66.46109107,66.43812846,66.31006355,66.3952874,66.42688508,66.3717016,66.31846949,66.32172973,66.32025141,66.34786737,66.1519868,66.01240757,65.9596376,65.76801056,65.65801004,65.24246277,65.05452922,64.56791531,64.29195057,63.77474659,63.38618938,63.11006312,62.93702608,62.7402911,62.65212196,62.57461437,62.48985992,62.4079181,62.39917216,
IDA & IBRD total,IBT,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.62689259,66.49760079,66.49046883,66.41821335,66.51372244,66.5589159,66.54369485,66.53708989,66.57378341,66.60664131,66.65739969,66.50717322,66.40696068,66.38026326,66.23863126,66.18115382,65.86766997,65.73403688,65.37685844,65.20213464,64.84727676,64.5733974,64.33493307,64.19918526,64.114213,64.11892287,64.1129279,64.11025397,64.09851674,64.13394532,
IDA total,IDA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.69708996,66.68148499,66.75175989,66.95264101,67.09306761,67.19798158,67.36698266,67.57032423,67.75037824,67.92920732,68.07045106,68.10728254,68.16469904,68.23307876,68.29188807,68.4407389,68.53165327,68.59290627,68.72815489,68.91373827,69.13886685,69.24900939,69.11084477,69.06134995,69.32506705,69.57879228,69.74286018,69.90295171,70.01184306,70.08463599,
IDA blend,IDB,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.49956038,60.60159621,60.93100291,61.55913038,61.876902,61.68681694,62.04307475,62.39423169,62.57972047,62.60761333,62.66996866,62.49203013,62.45611283,62.493156,62.53776344,62.70138696,63.09187095,63.18435252,63.27626908,63.51463602,63.78579802,63.99893018,63.43015123,62.94593719,63.07767048,63.03892556,62.63539609,61.89051075,61.22062884,60.92044002,
Indonesia,IDN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.75733593,59.85134641,60.60384709,59.82843137,60.71256039,60.57135969,60.44524669,59.54446855,61.00469823,60.64787043,61.06925009,58.86219673,56.56711047,57.03560184,55.67244471,55.2171803,55.05019959,59.61006138,60.61920251,60.88320463,61.6041366,61.2535954,61.53571003,61.01572818,61.07762777,61.47401651,62.23339054,63.4528325,64.66422466,65.48618717,
IDA only,IDX,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.42908085,69.3550909,69.30827783,69.31036986,69.37584187,69.58881486,69.68580442,69.83582416,70.0127996,70.26158482,70.44526865,70.56896059,70.66133692,70.74919287,70.82008005,70.95282948,70.91726083,70.97761646,71.1407448,71.31999961,71.5388806,71.61696127,71.66001389,71.78670207,72.10871801,72.50781866,72.91224012,73.4701016,73.9302157,74.18940689,
Isle of Man,IMN,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
