Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Germany,DEU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.05000305,91.91000366,91.66999817,91.62999725,91.5,92.01000214,91.87999725,91.83999634,92.22000122,92.18000031,91.48000336,91.70999908,91.76000214,91.19000244,90.58000183,90.76000214,90.76999664,91.16000366,91.55999756,91.58000183,91.51000214,91.66000366,91.90000153,92.01999664,92.25,92.34999847,92.44999695,92.70999908,93.01999664,
Djibouti,DJI,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83000183,52.68999863,52.41999817,52.13999939,51.86999893,51.47999954,51.20000076,50.72000122,50.65999985,50.56000137,50.36999893,50.50999832,50.74000168,50.97000122,51.09000015,51.45999908,51.84999847,52.34000015,52.84999847,53.06999969,53.56999969,54.20000076,54.34000015,54.88000107,55.52999878,56.27999878,56.84999847,57.49000168,58.11000061,
Dominica,DMA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Denmark,DNK,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.91000366,92.81999969,93.09999847,93.01999664,93.76000214,93.94000244,94.08999634,93.66999817,94.04000092,94.26999664,95.30999756,94.83999634,94.26000214,94.84999847,94.59999847,94.20999908,94.69000244,94.73999786,94.30999756,94.58999634,94.66000366,94.43000031,94.40000153,94.44000244,94.55000305,94.33999634,94.73000336,94.88999939,94.62000275,
Dominican Republic,DOM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.91999817,63.16999817,66.62000275,69.66000366,69.56999969,69.79000092,69.77999878,69.95999908,70.06999969,70.18000031,68.19000244,67.62000275,69.95999908,70.55000305,67.31999969,68.63999939,68.5,65.52999878,68.01000214,66.37000275,67.43000031,68.37000275,68.61000061,70.06999969,68.06999969,68.80999756,69.48999786,69.47000122,70.59999847,
Algeria,DZA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.63000107,59.56000137,59.56000137,59.58000183,59.56999969,59.59999847,59.74000168,59.81999969,60.34000015,61.04999924,61.59000015,63.90999985,66.12999725,67.47000122,68.76000214,69.91000366,70.94999695,71.93000031,72.69999695,73.58999634,74.37000275,74.02999878,73.69000244,73.95999908,74.12999725,74.37000275,74.59999847,74.58000183,74.51999664,
East Asia & Pacific (excluding high income),EAP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.23774881,32.18171294,33.29110017,34.21642944,35.0692036,35.85235378,36.56905026,36.82459372,37.09545097,37.59082526,38.25176038,38.73034072,39.39774654,40.44323969,41.57864461,42.54641006,43.33244513,44.03529203,44.72470047,45.57728766,46.32299576,46.95968353,47.61859979,48.13435134,48.83042338,49.22407145,49.59100341,50.01959148,50.87263529,
Early-demographic dividend,EAR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.3788054,24.52213989,24.41781667,24.66392365,24.80990378,25.24231278,25.77470345,25.64894202,25.89416836,26.27589186,26.58146234,26.6812641,26.64365749,26.9625612,27.83680645,28.64318365,29.08731578,29.70983661,30.10667413,30.74245829,32.48485588,34.32373236,35.2907985,36.05421606,36.9964529,37.84489259,38.47421523,38.98260862,39.51962103,
East Asia & Pacific,EAS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.46210168,36.36918103,37.41581444,38.30950431,39.1121271,39.87044218,40.56769355,40.72943643,40.99216187,41.51077218,42.22207525,42.70776163,43.3878916,44.39217968,45.49128587,46.48247087,47.24844621,47.95679217,48.62246432,49.49203837,50.18957899,50.796179,51.47536323,51.99300305,52.71492344,53.15252782,53.54077642,54.00970921,54.8478527,
Europe & Central Asia (excluding high income),ECA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.51247061,82.68239946,82.3526378,80.97196429,79.87222333,79.49307332,77.9245288,77.18922313,73.5577499,73.99051074,74.51718381,75.54430205,76.00078895,76.94467994,77.05525761,77.63067866,78.21873292,78.36266228,78.04303202,78.44321013,78.32251823,78.84015028,78.84949492,80.18237007,80.62551711,81.00579089,81.45286931,81.79026932,81.91366904,
Europe & Central Asia,ECS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.37164981,84.00729821,83.90641734,83.28486901,82.91410569,82.94505992,82.36736673,82.27650296,80.84472594,81.22367169,81.50510032,82.12782529,82.4269838,82.88990745,83.02695878,83.3629833,83.75650976,83.99161648,83.90403689,84.01428048,83.9946276,84.22047188,84.25761521,84.86715187,85.13053144,85.35145072,85.69407706,85.9567253,86.05187916,
Ecuador,ECU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43999863,41.84000015,41.02999878,43.25,43.08000183,43.49000168,46.00999832,42.65999985,42.77000046,43.25999832,43.70999908,46.11000061,48.29000092,43.13999939,47.15999985,45.06999969,46.34000015,47.20000076,47.38999939,49.16999817,46.77999878,46.88999939,47.29000092,49.16999817,46.41999817,42.68000031,41.52999878,41.11999893,39.88000107,
"Egypt, Arab Rep.",EGY,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.91999817,48.93999863,49.50999832,49.25,52.93999863,54.34000015,55.5,60.65000153,64.37999725,57.09000015,64.80999756,67.87999725,56.29999924,48.52999878,50.47000122,53.59999847,47.79999924,50.66999817,50.22000122,52.02999878,52.81999969,56.25,52.02999878,51.15000153,51.54999924,66.12000275,62.95999908,65.30999756,68.62999725,
Euro area,EMU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.92084719,85.01074542,85.16618106,85.15134066,85.24822619,85.65797165,85.77735577,86.07934825,86.46030599,86.93951799,86.89313614,87.21633325,87.31132148,87.33251111,87.44418943,87.53729176,87.80704426,88.09996777,88.33961695,88.39793705,88.56651903,88.59830961,88.60736852,88.58652539,88.69148242,88.78989298,89.03734153,89.24951462,89.28218214,
Eritrea,ERI,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.099999905,7.289999962,7.539999962,7.920000076,7.960000038,8.909999847,10.01000023,9.069999695,8.850000381,9.409999847,10.63000011,11.47000027,10.18000031,10.82999992,11.14999962,11.22999954,11.56999969,12.31999969,11.89000034,11.18000031,12.25,12.78999996,12.44999981,14.11999989,13.28999996,13.89999962,12.98999977,13.85000038,13.80000019,
Spain,ESP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.80000305,75.58000183,75.70999908,76.25,76.88999939,77.88999939,79.38999939,80.31999969,82.16000366,83.31999969,83.51000214,84.94999695,85.66999817,85.90000153,85.79000092,86.38999939,86.69000244,86.84999847,87.38999939,87.73999786,87.83000183,87.29000092,86.94999695,87.05000305,87.19000244,87.29000092,87.83999634,88.19000244,88.30000305,
Estonia,EST,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.23000336,95.19000244,95.12999725,95.01999664,94.94000244,94.80000305,95.04000092,93.79000092,93.51000214,93.30000305,95.08999634,95.16000366,94.26999664,93.98999786,94.94000244,95.08000183,94.52999878,95.01999664,94.66999817,94.48999786,94.72000122,94.81999969,94.08000183,94.30000305,93.33999634,93.19999695,93.5,93.16999817,92.94999695,
Ethiopia,ETH,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.75,8.319999695,8.529999733,8.399999619,8.510000229,8.81000042,8.789999962,8.31000042,8.06000042,7.480000019,7.739999771,7.460000038,6.869999886,6.980000019,6.800000191,6.929999828,7.309999943,7.369999886,7.53000021,7.980000019,8.420000076,8.779999733,9.119999886,9.729999542,10.46000004,11.17000008,11.89999962,12.71000004,13.38000011,
European Union,EUU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.51300264,82.1223604,82.21023566,82.31441286,82.29956549,82.92047197,82.8482538,83.18754457,83.5547947,83.92788854,83.99732195,84.9814946,85.2554313,85.63344895,85.82651184,86.13328937,86.44347086,86.77894031,86.94230112,86.85551826,87.0914367,87.17957716,87.31190324,87.44938011,87.74220146,88.01404417,88.29944099,88.52915608,88.65932988,
Fragile and conflict affected situations,FCS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1657295,14.16377853,14.11554749,13.92128058,13.81106171,13.82930314,13.7783371,13.39571402,13.35696356,13.52474267,13.67490587,13.6720226,13.79877784,14.41677943,14.91162858,15.35161115,15.67832582,15.97290912,16.14096194,16.62742837,17.26016593,17.55675468,17.56116705,17.86232084,17.92403916,17.97967661,18.02269937,18.06510889,18.12575585,
Finland,FIN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.63999939,88.83000183,89.09999847,89.22000122,89.04000092,88.81999969,90.47000122,91.18000031,90.44999695,91.15000153,91.12000275,91.02999878,91.26999664,91.72000122,91.54000092,91.55999756,91.77999878,91.44999695,90.97000122,91.02999878,91.22000122,91.13999939,91.20999908,90.68000031,90.55999756,90.62999725,90.95999908,90.77999878,90.33999634,
Fiji,FJI,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61000061,59.81999969,59.95000076,60.24000168,60.40000153,60.70999908,60.66999817,60.74000168,61.31000137,61.16999817,61.36999893,61.61999893,61.43999863,61.79000092,61.45999908,59.43000031,57.15999985,54.99000168,52.36000061,50.16999817,47.65999985,47.50999832,47.95000076,48.52000046,49.09999847,49.40000153,50.25999832,50.93000031,51.31999969,
France,FRA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,87.75,88.80000305,88.98999786,89.25,89.98000336,90.23999786,90.79000092,91.06999969,91.73000336,92.08000183,92.30999756,91.87000275,92.23000336,92.58000183,92.23999786,92.62999725,92.66000366,92.69999695,92.41999817,92.23999786,92.36000061,92.29000092,91.84999847,91.84999847,91.62999725,91.48000336,91.66000366,91.26999664,
Faroe Islands,FRO,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.70999908,31.37000084,32.63000107,35.20999908,37.20000076,39.08000183,41.06999969,43.11999893,44.27999878,45.25,46.70999908,48.15999985,49.66999817,50.90000153,51.93999863,53.36000061,55.04000092,55.99000168,58.36999893,59.75,60.02999878,60.95999908,61.75,62.59000015,63.36999893,63.79999924,63.79999924,63.59000015,63.58000183,
United Kingdom,GBR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.76000214,92.02999878,92.05999756,92.01999664,92.13999939,92.22000122,92.08999634,92.16999817,92.37999725,92.18000031,92.58999634,92.55999756,92.15000153,92.15000153,92.20999908,91.90000153,91.77999878,91.84999847,91.48000336,90.98999786,90.76000214,90.33000183,90.20999908,89.52999878,89.61000061,89.15000153,89.01000214,89.06999969,88.86000061,
Georgia,GEO,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.36000061,54.09999847,52.79999924,51.27000046,49.38000107,47.31999969,45.74000168,44.22999954,42.59999847,37.54000092,35.63000107,36.02000046,34.41999817,34.61999893,34.66999817,34.04999924,35.83000183,38.09999847,39.41999817,41.93999863,41.70000076,42.54000092,42.84000015,43.93000031,46.45000076,48.88999939,48.59999847,52.68999863,53.68000031,
Ghana,GHA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.21999979,6.329999924,6.840000153,6.909999847,6.960000038,7.070000172,7.340000153,7.489999771,7.739999771,8.029999733,8.289999962,8.630000114,8.970000267,9.289999962,9.789999962,10.25,10.53999996,10.81000042,10.97000027,11.60999966,13.71000004,14.72000027,15.35999966,16.30999947,16.46999931,16.45999908,17.40999985,18.29000092,19.05999947,
Gibraltar,GIB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.460000038,2.390000105,2.450000048,2.380000114,2.369999886,2.410000086,2.460000038,2.420000076,2.539999962,2.549999952,2.470000029,2.609999895,2.579999924,2.539999962,2.619999886,2.619999886,2.5,2.660000086,2.450000048,2.400000095,2.400000095,2.430000067,2.25,2.289999962,2.099999905,2.279999971,2.369999886,2.420000076,2.49000001,
"Gambia, The",GMB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.590000153,8.680000305,8.81000042,9.020000458,9.140000343,9.630000114,9.569999695,9.960000038,10.32999992,10.69999981,11.31000042,11.60000038,12.21000004,12.85000038,12.82999992,12.98999977,13.26000023,13.40999985,13.85000038,14.31999969,14.35999966,14.89999962,15.18000031,15.22999954,16.13999939,17.09000015,16.86000061,16.96999931,17.51000023,
Guinea-Bissau,GNB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.11000061,18.78000069,18.77000046,18.92000008,19.07999992,19.39999962,20.59000015,19.15999985,18.5,17.28000069,17.47999954,17.52000046,17.29000092,16.95999908,16.63999939,16.80999947,16.68000031,17.04999924,17.01000023,17.12000084,17.45000076,17.36000061,17.89999962,17.17000008,17.15999985,17.71999931,18.17000008,18.35000038,18.69000053,
Equatorial Guinea,GNQ,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.070000052,1.129999995,1.309999943,1.409999967,1.980000019,2.869999886,3.210000038,4.099999905,5.03000021,6.730000019,7.920000076,9.550000191,12.56999969,15.57999992,17.70999908,19.25,22.07999992,20.61000061,20.94000053,22.62000084,23.18000031,21.21999931,20.20999908,16.42000008,14,14.17000008,13.77000046,11.59000015,
Greece,GRC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.49000168,53.86000061,54.88000107,54.56999969,55.97000122,56.04999924,57.38000107,58.61999893,60.63999939,61,64.22000122,64.68000031,64.84999847,68.33000183,68.23000336,68.38999939,69.34999847,69.30999756,69.45999908,68.97000122,68.58999634,68.62000275,68.11000061,69.59999847,70.41999817,70.55000305,70.80000305,71.61000061,73.45999908,
Grenada,GRD,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greenland,GRL,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.63000107,41.70999908,41.72999954,41.79000092,41.99000168,41.95000076,42.13000107,42.40999985,42.58000183,42.72000122,41.70999908,40.40000153,39.09999847,40.77999878,41.38000107,42.08000183,42.75,43.13999939,43.09999847,43.38000107,53.65000153,41.36999893,50.06999969,51.74000168,51.58000183,52.61999893,50.20000076,50.63999939,51.04999924,
Guam,GUM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.93000031,87.97000122,87.98999786,88.04000092,88.09999847,88.16999817,88.26000214,88.33999634,88.41000366,88.51999664,88.61000061,88.69000244,88.69999695,88.84999847,88.98999786,88.97000122,88.98999786,89.01999664,89.04000092,89.06999969,89.08000183,89.12999725,89.18000031,89.23999786,89.27999878,89.31999969,89.34999847,89.37000275,89.41999817,
Guyana,GUY,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.27999878,49.90999985,50.33000183,50.68000031,51.20000076,51.50999832,51.95999908,52.47000122,52.97000122,53.49000168,54.13000107,54.79999924,55.81999969,56.75,57.75,58.61999893,59.25999832,60,60.72000122,61.36999893,61.99000168,62.54999924,63.04999924,63.58000183,64.08000183,64.45999908,65.02999878,65.58000183,66.19999695,
High income,HIC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.86776479,85.19060694,85.45106427,85.46096321,85.70719306,86.00140402,86.16354516,86.49128102,86.8941899,87.1893411,87.39454328,87.66676931,87.86557542,87.95604982,88.17780286,88.40190122,88.65163669,88.95413034,89.08900105,89.27933935,89.39905826,89.48039716,89.59413749,89.69842226,89.87807268,90.02156383,90.08956233,90.23310083,90.31823896,
"Hong Kong SAR, China",HKG,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.48000336,94.58000183,94.69000244,94.73000336,94.77999878,95.02999878,95.13999939,95.19999695,94.58000183,94.98000336,94.25,93.55000305,93.25,93,93.30999756,93.44999695,93.91000366,93.80000305,93.75,94.66000366,94.22000122,94.33999634,94.41000366,94.77999878,94.72000122,94.73000336,94.77999878,94.84999847,94.83999634,
Honduras,HND,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.90000153,44.02999878,44.20999908,43.81999969,44.02999878,43.81000137,43.86999893,43.88999939,43.36000061,43.79999924,43.59999847,43.70000076,44.13000107,44.58000183,45.25,47,47.66999817,47.81000137,42.54999924,41.86000061,46.24000168,42.72999954,41.18999863,45.02000046,43.63999939,45.93000031,41.40000153,41.52999878,45.34000015,
Heavily indebted poor countries (HIPC),HPC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.945045431,8.79408176,8.765830134,8.649009421,8.688442182,8.895479878,8.862198499,8.828023248,8.841840831,8.914930376,9.118915472,9.13273762,9.071788341,9.23597026,9.35279648,9.660258755,9.944991738,10.25446426,10.28858725,10.69648866,11.27939111,11.76953464,12.03461398,12.49904168,12.72702981,13.05408293,13.48707845,14.07727493,14.51839935,
Croatia,HRV,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.45999908,71.90000153,71.16999817,71.18000031,71.70999908,72.11000061,74.91999817,76.72000122,76.62999725,77.94999695,79.13999939,78.37999725,77.13999939,76.87999725,75.68000031,78.75,80.94000244,80.80000305,80.94999695,78.79000092,79.01000214,81.91000366,84.54000092,87.65000153,87.66999817,89.44999695,90.02999878,90.02999878,90.80999756,
Haiti,HTI,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13.06000042,13.18000031,13.26000023,13.46000004,13.68000031,13.73999977,13.93999958,14.06999969,14.18999958,14.43000031,14.67000008,14.96000004,15.18999958,15.46000004,15.63000011,15.86999989,16.04999924,16.27000046,16.05999947,16.48999977,16.65999985,16.92000008,17.20999908,17.48999977,17.67000008,17.87000084,18.11000061,18.39999962,
Hungary,HUN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.43000031,83.54000092,86.31999969,86.72000122,87.01999664,87.30000305,87.5,88.34999847,88.75,89.5,89.73000336,89.95999908,90.79000092,89.70999908,90.22000122,90.93000031,90.79000092,91.45999908,90.83999634,91.08000183,91.47000122,91.29000092,91.77999878,92.22000122,92.01999664,91.80999756,91.73999786,91.86000061,91.65000153,
IBRD only,IBD,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.20727673,39.60503281,40.00865542,40.32308017,40.65318824,41.06970434,41.20991092,41.25678898,41.13553541,41.46589232,41.92625484,42.28278078,42.65520219,43.38224852,44.12570483,45.14261852,46.02247434,46.82863741,47.36435113,48.25914548,49.3038233,50.46522699,51.04998691,51.68300272,52.2421415,52.69030497,53.02538957,53.51412238,54.03946133,
IDA & IBRD total,IBT,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9091196,35.20408209,35.47173078,35.66358275,35.87437972,36.18374419,36.28087994,36.18389805,36.04409082,36.36420902,36.69585092,36.979453,37.26474779,37.81517164,38.41778986,39.1760519,39.84653275,40.41459072,40.74902993,41.40087582,42.29761555,43.2797067,43.77234288,44.33399872,44.7192993,45.05701102,45.36436085,45.73360041,46.13612985,
IDA total,IDA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3204862,13.28367269,13.21733483,13.11160425,13.01195645,13.12988718,13.43024991,13.01633957,13.12144738,13.66762397,13.81102888,14.10751077,14.34993538,14.40947189,14.71462734,14.85028245,15.03345584,15.20547284,15.33976224,15.75910354,16.65823317,17.30679618,17.80923145,18.64382439,19.00264016,19.41471504,20.28176135,20.87365924,21.44418209,
IDA blend,IDB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.488627,17.54089502,17.32289416,17.26820635,16.91552928,17.02213272,18.18330449,16.74705498,16.83678069,18.52144305,18.55283803,19.21286101,19.75082124,19.33151515,19.86583408,19.40005105,19.58025332,19.63268569,20.0542116,20.73349051,21.88473229,22.56317028,23.27029023,24.30596126,24.19100761,24.56234106,25.68574779,26.71126945,27.35903515,
Indonesia,IDN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.05999947,23.73999977,24.37000084,25.17000008,26.14999962,27.21999931,28.82999992,27.5,27.98999977,28.15999985,30.37000084,30.47999954,29.09000015,29.96999931,33.59999847,34.18999863,32.66999817,32.72999954,33.20000076,34.43999863,36.34000015,38.56999969,39.61999893,39.63999939,41.54999924,41.90000153,41.65000153,40.86999893,41.04000092,
IDA only,IDX,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71258739,11.63942218,11.62761537,11.49874335,11.52884432,11.64235737,11.59486001,11.5782235,11.687836,11.78482438,11.97959876,12.13651028,12.24751784,12.47852887,12.68943702,13.04284277,13.21419719,13.4287356,13.42454476,13.72449815,14.49795781,15.16140311,15.61760016,16.38788181,16.94926012,17.42945825,18.24072368,18.68409336,19.21597209,
Isle of Man,IMN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.529999733,8.479999542,8.399999619,8.380000114,8.489999771,8.619999886,8.699999809,8.789999962,8.960000038,9.140000343,9.390000343,9.659999847,9.960000038,10.31999969,10.68999958,11.05000019,11.40999985,11.75,12.05000019,12.46000004,14.47999954,16.76000023,17.64999962,18.54999924,19.54999924,20.63999939,21.84000015,23.15999985,24.15999985,
Not classified,INX,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
