Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Cabo Verde,CPV,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,0.903949976,0.899429977,,0.931779981,0.95836997,0.97736001,0.974609971,0.964179993,0.955720007,0.940439999,0.965040028,0.965420008,0.979149997,0.976000011,0.986509979,0.986450016,0.975189984,0.997370005,,,0.976069987,,,,0.974569976,0.968069971,0.97913003,0.979099989,0.975820005,0.963169992,0.95984,0.957419991,0.958869994,0.944329977,0.938030005,0.927709997,0.92930001,0.925750017,0.921400011,0.926639974,0.92505002,0.931389987,0.932200015,0.932910025,0.934210002,0.94224,
Costa Rica,CRI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.987829983,0.988099992,0.990980029,0.986360013,0.982159972,0.983950019,0.979009986,0.977330029,0.969760001,0.970489979,0.96845001,0.96566999,0.969179988,0.967119992,0.966989994,0.972450018,0.974340022,0.976530015,0.980639994,0.979380012,0.983160019,0.986360013,0.985530019,0.985949993,0.985719979,0.986750007,0.989250004,0.982640028,0.983240008,0.973950028,0.968509972,0.983110011,0.96894002,,0.976509988,0.974520028,0.978690028,0.980340004,0.982050002,0.980180025,0.980599999,0.982529998,0.984920025,0.987479985,0.991289973,0.994260013,1.005769968,1.011289954,1.008880019,1.007410049,1.016989946
Caribbean small states,CSS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.991630018,0.993839979,0.99800998,0.992380023,0.987990022,0.985830009,0.998650014,0.99605,1.000460029,1.00019002,1.003980041,1.007079959,0.998210013,1.002609968,1.003520012,1.002599955,0.995459974,0.986710012,0.992200017,0.993659973,1.000100017,0.995000005,0.987999976,0.981140018,0.985989988,0.985289991,0.987940013,0.987609982,0.985610008,0.988569975,0.985769987,0.98417002,0.988889992,0.988030016,0.987100005,0.983399987,0.98417002,0.986689985,0.984189987,0.982119977,0.979170024,0.982280016,0.985249996,0.972540021,0.976469994,1.003110051,0.980069995,0.980599999,0.97171998,0.982930005,
Cuba,CUB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.972920001,0.963769972,0.957069993,0.953159988,0.944389999,0.937940001,0.930450022,0.919860005,0.92335999,0.92414999,0.938809991,0.946569979,0.947470009,0.953360021,0.93949002,0.94016999,0.937129974,0.935859978,0.945529997,0.959209979,0.970960021,0.985329986,0.987640023,0.990459979,0.991550028,0.966579974,0.96596998,0.96122998,0.963930011,0.960680008,0.961179972,0.965240002,0.967890024,0.966639996,0.97092998,0.974030018,0.971849978,0.974430025,0.975790024,0.976540029,0.978349984,0.981320024,0.984480023,0.950600028,0.943120003,0.950829983,0.949289978,0.95668,0.966019988,0.971319973
Curacao,CUW,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960309982,,,,,,,0.946430027
Cayman Islands,CYM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,1.221809983,1.094040036,1.12074995,1.106400013,1.031340003,1.084720016,1.065569997,1.088649988,1.058979988,1.006860018,,,,,,,,,,,,,,,,,,0.915740013,1.027369976,0.981980026,0.991940022,,0.959119976,0.95520997,0.942139983,0.95036,0.937870026,,,1.040120006,1.030640006,1.019500017,,,,,0.966859996,,0.979399979
Cyprus,CYP,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.998740017,0.992049992,0.990700006,0.981079996,0.986940026,0.993040025,0.999279976,1.004559994,1.007719994,1.013749957,1.00533998,1.010390043,0.998269975,0.990019977,0.991419971,0.990320027,0.988659978,0.984220028,0.986029983,0.99831003,0.998470008,0.994520009,1,0.999369979,0.996630013,0.994480014,1.00079,,0.995660007,1.00177002,1.00237,1.001569986,1.003579974,0.995079994,0.998709977,0.997009993,0.992510021,0.988629997,0.988839984,1.000180006,0.992209971,0.997699976,1.002269983,1.008520007,0.99980998,1.003540039,1.001080036,0.991150022,0.993120015,
Czech Republic,CZE,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.008249998,1.007189989,1.006819963,1.00703001,1.007560015,1.008149981,1.008059978,1.008200049,1.008470058,,1.009070039,1.009160042,1.009299994,0.969900012,0.970080018,0.970130026,0.970359981,0.970340014,1.004840016,1.003499985,1.006039977,1.167019963,1.010959983,1.002810001,0.998969972,0.992150009,0.99962002,0.99812001,0.993179977,0.995630026,0.990970016,0.987299979,0.984189987,0.986199975,0.985809982,0.992070019,0.992519975,0.992789984,0.995509982,0.995999992,0.994490027,0.999080002,1.000669956,1.000169992,1.003579974,1.005519986,1.005599976,1.00601995,1.004619956,
Germany,DEU,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00940001,0.992150009,0.991710007,0.991410017,0.989539981,0.988759995,0.98755002,0.988470018,0.989650011,0.990440011,0.990480006,0.992649972,0.993560016,0.995999992,0.995469987,0.994690001,0.992959976,0.993809998,0.994319975,0.993319988,0.997370005,0.994589984,0.996529996,0.998730004,1.000259995,1.002570033,1.00722003,1.00838995,
Djibouti,DJI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.432370007,0.477479994,0.497880012,0.546259999,0.588509977,0.555440009,,,,,,0.72694999,0.735400021,0.743290007,0.734549999,0.715219975,0.712249994,0.721560001,0.73277998,0.735310018,0.721859992,0.730620027,0.782890022,0.776740015,0.778949976,0.753530025,0.749610007,0.756680012,0.717999995,0.740209997,0.753099978,0.767390013,,0.788489997,0.81724,0.81882,0.888899982,0.947910011,0.993879974,,1.078690052,1.079730034,1.063310027,1.052330017,1.071930051,1.067299962,1.062379956,1.023509979,0.995700002,0.958419979
Dominica,DMA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.951250017,0.957729995,0.954970002,0.959619999,0.954349995,0.964060009,1.006590009,1.005210042,1.008110046,1.02098,1.090540051,0.983820021,,0.978359997,,0.971790016,0.954209983,0.938929975,,0.936489999,0.978799999,1.009520054,1.077810049,1.117689967,1.146239996,,,,1.03421998,1.019000053,1.011489987,0.999140024,1.005069971,0.999040008,1.001320004,0.98943001,0.970870018,0.973420024,0.973749995,0.982879996,0.99417001,0.979489982,0.983990014,1.005030036,0.98417002,0.973370016,,,0.967760026,0.932869971
Denmark,DNK,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.02046001,1.01899004,1.016659975,1.01572001,1.029279947,0.992349982,1.028620005,1.027510047,1.033149958,1.003250003,1.002429962,1.002140045,1.003129959,0.999270022,1.004940033,0.99891001,1.002529979,1.003469944,1.002990007,1.003129959,1.001240015,0.998109996,0.997420013,0.99782002,1.003379941,0.996200025,,1.003110051,1.003469944,1.00285995,1.003100038,1.002709985,,0.998690009,0.998880029,1.00048995,1.000710011,1.005630016,1.003669977,1.002040029,0.994090021,0.991110027,0.989679992,0.988600016,0.986710012,0.988309979,0.993589997,0.998889983,0.998369992,
Dominican Republic,DOM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.008170009,0.95927,1.011540055,,,,,,,,,,1.093919992,,1.027169943,1.033059955,,,,,,,,,,,,0.973089993,0.977419972,0.968540013,,1.007359982,1.007539988,0.948339999,0.949919999,0.949970007,0.935689986,0.932709992,0.86352998,0.88124001,0.905449986,0.903829992,0.908079982,0.906599998,0.912419975,0.923139989,0.932510018,0.941760004,0.952229977,0.956539989
Algeria,DZA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.627170026,0.655920029,0.670469999,0.676989973,0.685570002,0.696770012,0.713779986,0.721459985,0.735660017,0.745109975,0.753769994,0.758970022,0.767989993,0.774940014,0.787,0.804480016,0.819079995,0.82773,0.836520016,0.841050029,0.846360028,0.856109977,0.864090025,0.875029981,0.882990003,0.892350018,0.899209976,0.906710029,0.912649989,0.916679978,0.918299973,0.924610019,0.923749983,0.925880015,0.925090015,0.926509976,0.933889985,0.936590016,0.935899973,0.937489986,0.938399971,0.944450021,0.948409975,0.95095998,0.952300012,0.949720025,0.950929999,0.954990029,0.958090007,0.969200015
East Asia & Pacific (excluding high income),EAP,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,0.771030009,0.766439974,0.841470003,0.880590022,0.886179984,0.879480004,0.870299995,0.87033999,0.865320027,0.857819974,0.859109998,0.863940001,0.867240012,0.889129996,0.898580015,0.906109989,0.915120006,0.921739995,0.933830023,0.942969978,0.943650007,0.950529993,0.954620004,0.960179985,0.967260003,0.968779981,0.974629998,0.979269981,0.984660029,0.985580027,0.987500012,0.990840018,0.987399995,0.985390007,0.98247999,0.984049976,0.982940018,0.991789997,0.993960023,0.99119997,0.994239986,0.994329989,0.992500007,0.995289981,0.996800005,0.997810006,0.997860014,
Early-demographic dividend,EAR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.728820026,0.728359997,0.732370019,0.73417002,0.733269989,0.74010998,0.748329997,0.754700005,0.75849998,0.767639995,0.772029996,0.779770017,0.785059988,0.787660003,0.796239972,0.806869984,0.816020012,0.823019981,0.831629992,0.828760028,0.835229993,0.849889994,0.85868001,0.870800018,0.874740005,0.875649989,0.875940025,0.884360015,0.886590004,0.893559992,0.897350013,0.905359983,0.913869977,0.956019998,0.958949983,0.962440014,0.967589974,0.972239971,0.985930026,0.991789997,0.996469975,1.00019002,1.000329971,1.030329943,1.025449991,1.025650024,1.042029977,1.036149979,0.987919986,0.990570009,
East Asia & Pacific,EAS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,0.790920019,0.785440028,0.854229987,0.890079975,0.895290017,0.88924998,0.881009996,0.88124001,0.876659989,0.869910002,0.871140003,0.875509977,0.878340006,0.898370028,0.906899989,0.91377002,0.922060013,0.928219974,0.939369977,0.947839975,0.948430002,0.954779983,0.958589971,0.963720024,0.970109999,0.971499979,0.976920009,0.981130004,0.986140013,0.986970007,0.988699973,0.991609991,0.988390028,0.986570001,0.983860016,0.985310018,0.984290004,0.992500007,0.994560003,0.991909981,0.994690001,0.994809985,0.993099988,0.995689988,0.997049987,0.997959971,0.998000026,
Europe & Central Asia (excluding high income),ECA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,0.944809973,0.94490999,0.947179973,0.948459983,0.950800002,0.952660024,0.959559977,0.963469982,0.966099977,0.970319986,0.972339988,0.971859992,0.972899973,0.973510027,0.974139988,0.974839985,0.976689994,0.979439974,0.977590024,0.976809978,0.973890007,0.973010004,0.970910013,0.970790029,0.969500005,0.97201997,0.974250019,0.978139997,0.981060028,0.981469989,0.98477,0.986660004,0.988799989,0.99168998,0.994159997,0.995829999,0.994579971,0.99721998,0.999189973,0.998889983,0.998350024,0.995859981,0.993789971,0.994220018,
Europe & Central Asia,ECS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.973259985,0.972729981,0.974370003,0.981029987,0.975329995,0.97694999,0.983399987,0.976450026,0.977400005,0.976329982,0.977840006,0.978250027,0.980870008,0.982190013,0.982119977,0.983179986,0.98338002,0.984109998,0.982800007,0.984409988,0.985530019,0.986630023,0.987879992,0.98822999,0.986259997,0.984080017,0.9824,0.982280016,0.981040001,0.981549978,0.98210001,0.983739972,0.983820021,0.986000001,0.987049997,0.986710012,0.988550007,0.989669979,0.989719987,0.991729975,0.99296999,0.994819999,0.995609999,0.99822998,0.999180019,0.999230027,0.999339998,0.996479988,0.99526,0.996819973,
Ecuador,ECU,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.966329992,0.966350019,0.965820014,0.972350001,0.975260019,0.972559988,0.97665,0.975820005,0.96837002,0.965110004,0.971679986,,0.980459988,0.991100013,0.985379994,0.984319985,0.985889971,0.988200009,,,,,0.992900014,0.99812001,0.998239994,0.997110009,0.996510029,1.000540018,1.002689958,0.998769999,1.003640056,1.002390027,1.002159953,1.001150012,1.000370026,0.999339998,1.002439976,1.01891005,1.006800056,1.002410054,1.004279971,1.007850051,1.00462997,1.00327003,1.004619956,1.008880019,1.011940002,1.016420007,1.021440029,1.021119952
"Egypt, Arab Rep.",EGY,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.656920016,0.655340016,0.65407002,0.657079995,0.657710016,0.66632998,0.674329996,0.685190022,0.696590006,0.705190003,0.717989981,0.729969978,0.746500015,0.76809001,0.788460016,0.806129992,0.819029987,0.789120018,0.835529983,0.850049973,0.841220021,0.861779988,0.86868,0.854709983,0.88815999,0.762960017,0.878430009,,0.92325002,0.931089997,0.940599978,0.948310018,0.957329988,0.967779994,0.947350025,0.950450003,0.958100021,,0.967440009,0.971019983,0.954770029,0.98676002,0.991439998,0.997129977,,1.000669956,1.002679944,1.003919959,1.008090019,
Euro area,EMU,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.999260008,0.999570012,1.001330018,1.01425004,0.99804002,0.998880029,1.014420033,0.996529996,0.99703002,0.994029999,0.996969998,0.997150004,0.997529984,0.997380018,0.996900022,0.993409991,0.992160022,0.994750023,0.989820004,0.992259979,0.994780004,0.995800018,0.995050013,0.995630026,0.992500007,0.986500025,0.986259997,0.989090025,0.987800002,0.988250017,0.990209997,0.990549982,0.987169981,0.987919986,0.989040017,0.987720013,0.987020016,0.988300025,0.987800002,0.989759982,0.990580022,0.992280006,0.994700015,0.996940017,0.99721998,0.997950017,0.99962002,0.995580018,0.995869994,0.999000013,
Eritrea,ERI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904190004,0.941129982,0.958029985,0.860589981,0.815949976,0.808430016,0.810079992,0.820420027,0.828920007,,0.833500028,0.825139999,0.827629983,0.805289984,0.810989976,0.804880023,0.812829971,0.818059981,0.843980014,0.836759984,0.844309986,0.852649987,0.840120018,0.842540026,1.045120001,0.853680015,0.861720026,,0.859449983,0.857460022,,
Spain,ESP,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.034119964,1.036980033,1.013479948,1.005100012,1.007990003,1.006260037,1.002110004,0.996569991,0.998489976,1.003250003,1.001809955,0.993669987,0.990930021,0.98793,0.988919973,0.988900006,1.000659943,0.985769987,0.985610008,0.983959973,0.992370009,0.986039996,0.981809974,0.981169999,0.984610021,0.981859982,0.988730013,0.990140021,0.990700006,0.993009984,0.992500007,0.991209984,0.989589989,0.990010023,0.986720026,0.985809982,0.988749981,0.990660012,0.991580009,0.992529988,0.992410004,0.993749976,1.011240005,1.01323998,1.015519977,1.016569972,1.01662004,1.013659954,1.012989998,
Estonia,EST,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.981100023,0.988590002,0.987049997,0.976769984,0.983810008,0.976740003,0.99654001,0.982609987,0.974839985,0.970510006,0.971650004,0.974370003,0.977190018,0.976790011,0.971979976,0.976689994,0.983799994,0.983020008,0.984730005,0.990180016,0.984669983,0.98281002,0.975849986,0.976890028,0.974259973,0.975700021,0.984499991,0.981980026,0.982079983,0.985159993,0.997280002,0.997479975,0.994340003,0.99397999,1.000069976,1.001479983,1.000480056,1.002599955,1.007779956,
Ethiopia,ETH,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.458409995,0.466129988,0.467220008,0.470279992,0.473580003,0.477389991,0.479999989,0.492460012,0.481020004,0.531470001,0.55339998,0.57494998,0.604179978,0.621559978,0.653859973,0.657280028,0.636810005,0.620249987,0.643220007,0.656710029,0.665549994,0.727620006,0.699410021,0.629859984,0.599179983,0.57506001,0.565310001,0.589630008,0.613669991,0.656000018,0.694159985,0.717180014,0.733839989,0.78253001,0.835560024,0.872039974,0.889339983,0.904269993,0.92723,0.924390018,0.921130002,0.928149998,,0.917990029,0.908510029,,,,,0.906930029
European Union,EUU,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.994379997,0.994140029,0.995419979,1.004609942,0.994199991,0.995599985,1.005779982,0.995000005,0.995379984,0.993489981,0.995000005,0.995100021,0.99545002,0.995350003,0.993749976,0.99267,0.991739988,0.993579984,0.990769982,0.993260026,0.994669974,0.996490002,0.996990025,0.995500028,0.993789971,0.990499973,0.989929974,0.990310013,0.989530027,0.990329981,0.991949975,0.992500007,0.990760028,0.991490006,0.991519988,0.990450025,0.991100013,0.991699994,0.989989996,0.99138999,0.991620004,0.993560016,0.995760024,0.998369992,0.998589993,0.999029994,0.999779999,0.996619999,0.99624002,0.998650014,
Fragile and conflict affected situations,FCS,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.675899982,0.678979993,0.690050006,0.697420001,0.704089999,0.709360003,0.712400019,0.730939984,0.743920028,0.754809976,0.768169999,0.779060006,0.797039986,0.795679986,0.796469986,0.798370004,0.804130018,0.817229986,0.795520008,0.818090022,0.803369999,0.81457001,0.824100018,0.817340016,0.813629985,0.807529986,0.80637002,0.797659993,0.790880024,0.798500001,0.803409994,0.811150014,0.810450017,0.816169977,0.812650025,0.835269988,0.847230017,0.857270002,0.867299974,0.877569973,0.884389997,0.892579973,0.906099975,0.909449995,0.912450016,0.91802001,0.91158998,0.913730025,0.915390015,0.912989974,
Finland,FIN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,0.930779994,0.922060013,0.931219995,0.958410025,0.977789998,0.987749994,0.992399991,0.995490015,0.992739975,0.991940022,1.003790021,0.992820024,0.99466002,0.997839987,0.999279976,1.006160021,1.001330018,0.99684,0.995090008,0.994040012,0.996869981,0.997420013,0.997850001,0.997359991,1.002189994,1.001489997,0.997479975,0.996680021,0.994199991,0.994920015,0.993520021,0.99131,0.991029978,0.992340028,0.996169984,0.995369971,0.99180001,0.993439972,0.993439972,0.992049992,0.991599977,0.992399991,0.995800018,0.994159997,0.99555999,0.994870007,0.994700015,0.994539976,
Fiji,FJI,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,0.960389972,0.965189993,0.975109994,0.957690001,0.984420002,0.990170002,0.98654002,0.989489973,0.984040022,0.985620022,0.983749986,0.982360005,,0.98506999,0.988059998,0.987619996,0.991580009,0.992730021,,,,0.997789979,0.990530014,,0.991569996,1.00188005,0.983919978,0.981939971,0.989759982,0.990249991,0.981639981,0.992449999,1.00522995,0.996749997,0.985780001,,0.991680026,0.983349979,0.996010005,0.985019982,,0.996890008,1.001610041,0.999759972,,0.977880001,0.97785002,,,0.962800026,
France,FRA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.993290007,0.995970011,1.078199983,0.996749997,0.995959997,1.082440019,0.987820029,0.994319975,0.985440016,0.989690006,0.989579976,0.983640015,0.986479998,,0.984019995,0.979229987,0.984220028,0.986679971,0.986450016,0.981939971,0.985080004,0.983879983,0.984860003,0.980199993,0.981930017,0.984260023,0.98901999,0.989030004,0.988960028,0.990740001,0.991659999,0.992330015,0.992579997,0.995379984,0.9903,0.988749981,0.992049992,0.989250004,0.990390003,0.988030016,0.995540023,0.999409974,0.997290015,0.995199978,0.993780017,0.994509995,0.994069993,0.994050026,0.994930029,
Faroe Islands,FRO,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.975619972,0.975870013,1.014879942,1.031569958,1.041540027,1.037829995,0.989759982,1.024489999,1.011379957,,,,,,,,,,,,,,,,,,,,,,,,,0.981220007,0.973540008,,1.01275003,,,,,,,0.970120013,0.975950003,0.961009979,,,0.958769977,0.995850027
Gabon,GAB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.903379977,0.910470009,0.930010021,0.937030017,0.943239987,0.952899992,0.955780029,0.955720007,0.962719977,0.973339975,0.970960021,0.975920022,0.978219986,0.981429994,0.985099971,0.98082,0.998839974,0.989960015,0.999180019,,,0.998369992,,0.997919977,0.997250021,1.00177002,0.99901998,,1.004600048,,1.001119971,0.995369971,0.994419992,,,,,,,,0.968609989,,,,,,,,,
United Kingdom,GBR,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.999289989,0.997489989,0.998000026,0.999490023,1.002040029,1.004529953,1.004570007,1.004639983,1.004379988,1.004619956,1.004520059,1.004189968,1.00296998,0.999119997,1.003769994,1.004070044,1.003990054,1.003200054,1.004609942,1.004320025,1.006760001,1.001530051,,,,,,0.998899996,1.000730038,1.000749946,1.001240015,1.001410007,1.001780033,1.000689983,0.999010026,1.00474,1.004009962,0.996609986,0.997039974,0.994579971,0.998700023,0.999549985,0.99763,0.998030007,0.998679996,0.998279989,0.997129977,0.997110009,0.99763,
Georgia,GEO,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,,,,,,,,,,,0.988349974,,,,,0.999430001,,,,,1.007500052,1.007400036,1.005849957,0.936389983,0.987020016,1.013470054,0.997810006,1.019170046,1.027029991,1.034690022,1.07604003,1.085549951,1.059399962,1.032870054,1.041079998,1.072319984,1.009570003,1.009529948,1.008110046,1.014209986,1.010779977,0.991330028,0.989880025,0.990939975,1.00150001,1.003299952,1.010810018,1.011530042,1.007730007,1.00504005
Ghana,GHA,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.840059996,0.828459978,0.823159993,0.834879994,0.812049985,0.80250001,0.803979993,0.799860001,0.810270011,0.818650007,0.827549994,0.821479976,0.820519984,0.820559978,0.801789999,,0.787150025,0.82615,0.834020019,0.84315002,0.855319977,0.871450007,0.882130027,0.888679981,0.898609996,,,,0.923150003,0.931289971,0.941309988,0.941500008,0.946219981,0.940609992,0.959569991,0.981329978,0.982729971,0.98360002,0.983879983,,0.990649998,0.998080015,0.999270022,0.999409974,0.999639988,1.01233995,1.010100007,1.012159944,1.013859987,1.017590046
Gibraltar,GIB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,1.012869954,1.014469981,0.998399973,1.04121995,1.016980052,1.035390019,1.030069947,1.092120051,1.084149957,1.095659971,1.055850029,1.052600026,1.019889951,1.015759945,0.987469971,,,,,,,,,,,,0.949050009,,0.730920017,0.993160009,0.996569991,,,,,,,1.026469946,1.017030001,,,,,,,0.993939996,1.003399968,,1.021620035,1.093080044
Guinea,GIN,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.457830012,0.556599975,0.457249999,0.454899997,0.450340003,0.50138998,0.520529985,0.508279979,0.522719979,,0.495469987,0.486420006,0.47687,0.473360002,0.454650015,0.460119992,0.440679997,0.445520014,0.44295001,0.447019994,0.459780008,0.460409999,0.465629995,0.48732999,0.506510019,0.526130021,0.56378001,0.589070022,0.620119989,0.668340027,0.70480001,0.728890002,0.754700005,0.776059985,0.801479995,0.826610029,0.840040028,0.837170005,0.840550005,0.823279977,0.851849973,0.842149973,0.842970014,0.846140027,,0.819310009,,,,0.848070025
"Gambia, The",GMB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.435790002,0.441540003,0.449710011,0.463499993,0.490790009,0.492799997,0.473010004,0.476040006,0.479449987,0.496969998,0.52482003,0.543550014,0.565159976,0.600870013,0.613539994,0.626309991,0.635460019,,0.633759975,,,0.68987,0.712830007,0.732659996,0.751020014,0.783770025,0.806360006,0.832220018,0.856649995,0.880789995,0.912199974,0.911430001,0.980799973,1.010660052,1.032840014,1.049510002,1.049360037,1.062469959,1.043159962,1.026450038,1.03847003,1.045009971,1.043889999,1.055570006,1.067649961,1.075569987,1.083119988,1.094200015,1.108309984,1.119240046
Guinea-Bissau,GNB,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.422179997,0.646690011,0.767090023,,,0.534500003,,0.47744,0.455680013,0.454679996,0.461100012,0.462309986,0.484259993,0.501559973,0.512189984,,0.540610015,0.537810028,0.551580012,,,0.546630025,0.550670028,0.560930014,0.574559987,0.574119985,0.573409975,0.573729992,,0.66681999,,,,,,,,,,0.931110024,,,,,,,,,,
Equatorial Guinea,GNQ,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.780040026,,,0.808319986,,,,,,,,,,,,,,,,,,,0.937820017,0.96104002,,,,,,0.825779974,0.968590021,0.951910019,0.985490024,,0.967100024,,,0.964219987,0.973200023,0.987209976,0.996699989,0.994809985,,,0.994090021,,,,,
Greece,GRC,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.982990026,0.987070024,0.990800023,0.995029986,0.999899983,1.006500006,1.009799957,1.011719942,1.006100059,1.001139998,1.005049944,1.002020001,1.005110025,1.005169988,1.004269958,1.004649997,1.002580047,1.003530025,1.001340032,0.996800005,0.997619987,1.002660036,1.00406003,1.002709985,1.019359946,1.004199982,1.005489945,1.003469944,1.001590014,0.999880016,0.999080002,0.990059972,0.986289978,0.976109982,0.978609979,0.97736001,0.980920017,,,0.977129996,0.97973001,0.980419993,0.982689977,0.988179982,0.991039991,0.995769978,1.000290036,1.003440022,1.005069971,
Grenada,GRD,"School enrollment, primary (gross), gender parity index (GPI)",SE.ENR.PRIM.FM.ZS,,,,,,,,,,,,0.987399995,0.997290015,0.996370018,0.987590015,0.945649981,0.925230026,0.930299997,0.929400027,0.930700004,0.927879989,0.946529984,0.941699982,0.950909972,0.951290011,0.943870008,0.822560012,,0.912590027,,,,,0.979189992,0.928520024,0.917519987,0.969889998,0.983430028,0.925199986,0.967019975,0.963460028,0.948629975,0.94994998,1.001729965,0.965269983,0.971029997,,0.977869987,0.94095999,0.934279978,0.956279993,,,0.956330001,0.981710017,0.964420021,0.969479978,0.952560008,0.984589994,,
